Name,SUBDIVISION,YEAR,ANNUAL,Jan-Feb,Mar-May,June-September,Oct-Dec
ROW2442,Saurashtra & Kutch,1908,527.9,3.6,0,524.2,0.1
ROW2443,Saurashtra & Kutch,1909,586.4,3.7,4.6,569.1,9
ROW2444,Saurashtra & Kutch,1910,549.8,0.3,0.9,544.8,3.8
ROW2445,Saurashtra & Kutch,1911,140.3,1.5,36,102,0.8
ROW2446,Saurashtra & Kutch,1912,652.6,0,1.5,645,6.1
ROW2447,Saurashtra & Kutch,1913,751.8,0,0.8,750.4,0.6
ROW2448,Saurashtra & Kutch,1914,577.3,9.8,5.3,553.9,8.3
ROW2449,Saurashtra & Kutch,1915,245.8,2.6,16.4,176,50.8
ROW2450,Saurashtra & Kutch,1916,495.9,0,2.7,463.9,29.3
ROW2451,Saurashtra & Kutch,1917,886.7,3.6,58.5,616.1,208.5
ROW2452,Saurashtra & Kutch,1918,117.7,0,5,112.5,0.2
ROW2453,Saurashtra & Kutch,1919,445.1,7.5,2,406.1,29.5
ROW2454,Saurashtra & Kutch,1920,490,17,21.2,451.8,0
ROW2455,Saurashtra & Kutch,1921,598,0,0,595.1,2.9
ROW2456,Saurashtra & Kutch,1922,334.7,0,1.1,330.2,3.4
ROW2457,Saurashtra & Kutch,1923,204.9,11.4,3.2,189.5,0.8
ROW2458,Saurashtra & Kutch,1924,310.6,0.1,6.8,303,0.7
ROW2459,Saurashtra & Kutch,1925,340.7,0,11.7,317.2,11.8
ROW2460,Saurashtra & Kutch,1926,901.5,6,24.6,869.2,1.7
ROW2461,Saurashtra & Kutch,1927,639.5,8.8,2,598.1,30.6
ROW2462,Saurashtra & Kutch,1928,426.9,0.6,0.2,388.9,37.2
ROW2463,Saurashtra & Kutch,1929,421.7,5.1,3.6,382.7,30.3
ROW2464,Saurashtra & Kutch,1930,450.2,5.3,1.9,425.8,17.2
ROW2465,Saurashtra & Kutch,1931,329.7,0.8,3.2,263.1,62.6
ROW2466,Saurashtra & Kutch,1932,492.4,0,0.3,457.1,35
ROW2467,Saurashtra & Kutch,1933,758,4.5,116.5,628.7,8.3
ROW2468,Saurashtra & Kutch,1934,398.3,0,0.7,392.7,4.9
ROW2469,Saurashtra & Kutch,1935,524,11.5,2.5,504.7,5.3
ROW2470,Saurashtra & Kutch,1936,371.1,3.2,0.6,334.1,33.2
ROW2471,Saurashtra & Kutch,1937,533.6,2.4,0,506.8,24.4
ROW2472,Saurashtra & Kutch,1938,345.9,0,10,320.2,15.7
ROW2473,Saurashtra & Kutch,1939,179.4,8.6,2.3,162.5,6
ROW2474,Saurashtra & Kutch,1940,356.6,13.6,8.3,308,26.7
ROW2475,Saurashtra & Kutch,1941,401.8,3.9,0.9,392.1,4.9
ROW2476,Saurashtra & Kutch,1942,342.2,22,6,314.1,0.1
ROW2477,Saurashtra & Kutch,1943,526.6,0.2,10.6,499.9,15.9
ROW2478,Saurashtra & Kutch,1944,717.6,0.9,6.1,709,1.6
ROW2479,Saurashtra & Kutch,1945,633.1,10,1.1,621.2,0.8
ROW2480,Saurashtra & Kutch,1946,473.3,0.4,4.1,458.2,10.6
ROW2481,Saurashtra & Kutch,1947,558.8,0,64.4,492.3,2.1
ROW2482,Saurashtra & Kutch,1948,247.6,8.2,0.4,180.1,58.9
ROW2483,Saurashtra & Kutch,1949,542.2,0.1,0.9,537.5,3.7
ROW2484,Saurashtra & Kutch,1950,473.6,0.2,0,473.4,0
ROW2485,Saurashtra & Kutch,1951,285.1,0,3,262.9,19.2
ROW2486,Saurashtra & Kutch,1952,400.9,0.3,1.8,396.7,2.1
ROW2487,Saurashtra & Kutch,1953,706.5,6.8,0.3,698.4,1
ROW2488,Saurashtra & Kutch,1954,599.8,3,3.9,590.1,2.8
ROW2489,Saurashtra & Kutch,1955,385.1,0,1.8,374.6,8.7
ROW2490,Saurashtra & Kutch,1956,739,0.5,1.4,675.9,61.2
ROW2491,Saurashtra & Kutch,1957,398.5,1.7,1.7,374.7,20.4
ROW2492,Saurashtra & Kutch,1958,551.7,1.4,4.1,498.1,48.1
ROW2493,Saurashtra & Kutch,1959,1020.9,0.9,3.9,894.8,121.3
ROW2494,Saurashtra & Kutch,1960,337.2,0.1,6.4,330.2,0.5
ROW2495,Saurashtra & Kutch,1961,753,8,6.8,725.9,12.3
ROW2496,Saurashtra & Kutch,1962,371.8,0,4.2,354.4,13.2
ROW2497,Saurashtra & Kutch,1963,379.1,0.5,3,297.5,78.1
ROW2498,Saurashtra & Kutch,1964,539.5,0.2,1.6,537.6,0.1
ROW2499,Saurashtra & Kutch,1965,421.2,5.5,0.5,412.9,2.3
ROW2500,Saurashtra & Kutch,1966,326.5,0.2,0.2,325.3,0.8
ROW2501,Saurashtra & Kutch,1967,738.4,0,47.1,665.6,25.7
ROW2502,Saurashtra & Kutch,1968,314.6,2.1,1.5,305.3,5.7
ROW2503,Saurashtra & Kutch,1969,290,0.2,0,282.9,6.9
ROW2504,Saurashtra & Kutch,1970,835.6,0.2,8.2,809.4,17.8
ROW2505,Saurashtra & Kutch,1971,513.7,0.3,2.3,510.2,0.9
ROW2506,Saurashtra & Kutch,1972,222.1,3.5,0.3,217.9,0.4
ROW2507,Saurashtra & Kutch,1973,390.3,0.9,0.5,381.9,7
ROW2508,Saurashtra & Kutch,1974,184.7,0,10.5,144.2,30
ROW2509,Saurashtra & Kutch,1975,682,0.7,0,578,103.3
ROW2510,Saurashtra & Kutch,1976,625.5,1.1,1,594.5,28.9
ROW2511,Saurashtra & Kutch,1977,564.1,1,7.7,546.7,8.7
ROW2512,Saurashtra & Kutch,1978,488.5,0.7,2.5,443,42.3
ROW2513,Saurashtra & Kutch,1979,955.5,3.3,0.1,849.2,102.9
ROW2514,Saurashtra & Kutch,1980,635.9,0.5,0,626.6,8.8
ROW2515,Saurashtra & Kutch,1981,705,0.7,0.7,583.8,119.8
ROW2516,Saurashtra & Kutch,1982,401.2,0.1,20.8,272.9,107.4
ROW2517,Saurashtra & Kutch,1983,758.5,0.3,1.8,736.1,20.3
ROW2518,Saurashtra & Kutch,1984,443.7,0,0,443.7,0
ROW2519,Saurashtra & Kutch,1985,298.8,0,5.1,251.6,42.1
ROW2520,Saurashtra & Kutch,1986,298.5,0,2.4,296,0.1
ROW2521,Saurashtra & Kutch,1987,92.5,0,0.5,85.4,6.6
ROW2522,Saurashtra & Kutch,1988,752.3,0,1.2,750.3,0.8
ROW2523,Saurashtra & Kutch,1989,498.1,1.8,0.2,493,3.1
ROW2524,Saurashtra & Kutch,1990,407.9,2.3,6.3,379.3,20
ROW2525,Saurashtra & Kutch,1991,218.8,0,0,218.5,0.3
ROW2526,Saurashtra & Kutch,1992,600.7,2,0.1,588.9,9.7
ROW2527,Saurashtra & Kutch,1993,312.6,6.3,0,256.1,50.2
ROW2528,Saurashtra & Kutch,1994,872.8,1,0,871.6,0.2
ROW2529,Saurashtra & Kutch,1995,374.1,0,0.2,350,23.9
ROW2530,Saurashtra & Kutch,1996,374.4,0.4,0.1,334.9,39
ROW2531,Saurashtra & Kutch,1997,600.2,0.8,3.9,593.6,1.9
ROW2532,Saurashtra & Kutch,1998,566.8,0,0,415.2,151.6
ROW2533,Saurashtra & Kutch,1999,380.8,11.8,131.9,144.2,92.9
ROW2534,Saurashtra & Kutch,2000,286,0,2.9,280.8,2.3
ROW2535,Saurashtra & Kutch,2001,510.2,0,1.1,501.5,7.6
ROW2536,Saurashtra & Kutch,2002,308,0,0,307,1
ROW2537,Saurashtra & Kutch,2003,686.2,0.4,0,682.8,3
ROW2538,Saurashtra & Kutch,2004,482.3,0.2,13.6,448.8,19.7
ROW2539,Saurashtra & Kutch,2005,631.5,0,0.4,629.4,1.7
ROW2540,Saurashtra & Kutch,2006,701.8,0,1.9,697.6,2.3
ROW2541,Saurashtra & Kutch,2007,890.8,1.9,0.3,885.7,2.9
ROW2542,Saurashtra & Kutch,2008,607.9,0.2,0.6,593,14.1
ROW2543,Saurashtra & Kutch,2009,596.8,0,0,592,4.8
ROW2544,Saurashtra & Kutch,2010,1119.9,0.1,0.1,1043.8,75.9
ROW2545,Saurashtra & Kutch,2011,742.4,1.4,0,739.7,1.3
ROW2546,Saurashtra & Kutch,2012,323.8,0,0.3,320.1,3.4
ROW2547,Saurashtra & Kutch,2013,681.6,1.9,8.7,642.4,28.6
ROW2548,Saurashtra & Kutch,2014,383.9,0.3,2.7,373,7.9
ROW2549,Saurashtra & Kutch,2015,441.6,0.9,7.3,429.8,3.6
ROW2550,Saurashtra & Kutch,2016,483,0,1.4,416.9,64.7
ROW2551,Saurashtra & Kutch,2017,652,0.1,0.1,645.7,6.1
ROW2552,Konkan & Goa,1901,2792.8,5.7,56,2687,44.1
ROW2553,Konkan & Goa,1902,2674,0.3,8,2500.7,165
ROW2554,Konkan & Goa,1903,3084.2,0,201.2,2728.1,154.9
ROW2555,Konkan & Goa,1904,2393.7,0.1,17.5,2285.8,90.3
ROW2556,Konkan & Goa,1905,1682.9,0.2,9,1578.1,95.6
ROW2557,Konkan & Goa,1906,2418.8,5.9,2.9,2367.5,42.5
ROW2558,Konkan & Goa,1907,2766.5,2.7,20.1,2729.5,14.2
ROW2559,Konkan & Goa,1908,2735.5,2,3.3,2704,26.2
ROW2560,Konkan & Goa,1909,2860.5,0.1,8.2,2827.2,25
ROW2561,Konkan & Goa,1910,2544,0,2.9,2378,163.1
ROW2562,Konkan & Goa,1911,2134.7,0.2,20.3,2055,59.2
ROW2563,Konkan & Goa,1912,2793.2,0,33,2590.8,169.4
ROW2564,Konkan & Goa,1913,2617.5,0,20,2488.4,109.1
ROW2565,Konkan & Goa,1914,3464.6,0.8,2.4,3424.7,36.7
ROW2566,Konkan & Goa,1915,2525.8,4.7,23.8,2346.8,150.5
ROW2567,Konkan & Goa,1916,3402.6,0,42.3,3069.5,290.8
ROW2568,Konkan & Goa,1917,3430.9,18.4,19,2952.9,440.6
ROW2569,Konkan & Goa,1918,1867.2,0.1,348.8,1460.5,57.8
ROW2570,Konkan & Goa,1919,2851.8,2.5,9.6,2684.1,155.6
ROW2571,Konkan & Goa,1920,1924,15.2,17.1,1836.4,55.3
ROW2572,Konkan & Goa,1921,2899.2,0.3,4.9,2822.8,71.2
ROW2573,Konkan & Goa,1922,2817.6,0,19.7,2665.3,132.6
ROW2574,Konkan & Goa,1923,2770.4,0.5,13.8,2747.7,8.4
ROW2575,Konkan & Goa,1924,2444.2,0,0.6,2420.8,22.8
ROW2576,Konkan & Goa,1925,2305.2,0.1,133.6,2078.3,93.2
ROW2577,Konkan & Goa,1926,3165.8,31.8,1.5,3092.2,40.3
ROW2578,Konkan & Goa,1927,2747,0.2,5.7,2473.4,267.7
ROW2579,Konkan & Goa,1928,3172.5,1.3,4.4,3020.8,146
ROW2580,Konkan & Goa,1929,2509.3,1,24.3,2308.3,175.7
ROW2581,Konkan & Goa,1930,2845.8,0.2,12.9,2685.3,147.4
ROW2582,Konkan & Goa,1931,3999.3,0,3.6,3464.1,531.6
ROW2583,Konkan & Goa,1932,2962.9,0.5,48.8,2625.2,288.4
ROW2584,Konkan & Goa,1933,3343.4,0.1,146.1,2969.9,227.3
ROW2585,Konkan & Goa,1934,3272.3,0.7,3.7,3153.6,114.3
ROW2586,Konkan & Goa,1935,2542.6,0.3,0,2466.4,75.9
ROW2587,Konkan & Goa,1936,2783.3,0,23.6,2617.2,142.5
ROW2588,Konkan & Goa,1937,3191.9,4,56,2968,163.9
ROW2589,Konkan & Goa,1938,3495.5,0.4,61.3,3006.7,427.1
ROW2590,Konkan & Goa,1939,2758.6,0.2,6.3,2671.4,80.7
ROW2591,Konkan & Goa,1940,3313.7,10.9,12.6,3090.2,200
ROW2592,Konkan & Goa,1941,1889.7,17.3,6.2,1797.3,68.9
ROW2593,Konkan & Goa,1942,3279.4,0,5.9,3222.6,50.9
ROW2594,Konkan & Goa,1943,3251.2,3.6,200.1,2851.3,196.2
ROW2595,Konkan & Goa,1944,2952.2,0.1,18.2,2742.8,191.1
ROW2596,Konkan & Goa,1945,3244.5,8.8,2,3185.2,48.5
ROW2597,Konkan & Goa,1946,3359,0,44.4,3086.5,228.1
ROW2598,Konkan & Goa,1947,3090.1,4.9,80.6,2948.9,55.7
ROW2599,Konkan & Goa,1948,3119.6,10.5,9.7,2853.6,245.8
ROW2600,Konkan & Goa,1949,3213.7,0.2,130.3,2966.5,116.7
ROW2601,Konkan & Goa,1950,2929.2,0,21.7,2780.3,127.2
ROW2602,Konkan & Goa,1951,2849.3,0,35,2481.7,332.6
ROW2603,Konkan & Goa,1952,2521.9,0,26.3,2342.3,153.3
ROW2604,Konkan & Goa,1953,3327.7,0,15.4,3156,156.3
ROW2605,Konkan & Goa,1954,3790.4,2.4,14.6,3715.8,57.6
ROW2606,Konkan & Goa,1955,3897.4,0.2,48,3537.9,311.3
ROW2607,Konkan & Goa,1956,3663.7,0.3,182.2,3240.2,241
ROW2608,Konkan & Goa,1957,3123.5,0,32.3,2951.1,140.1
ROW2609,Konkan & Goa,1958,4000.3,0.3,44,3886.3,69.7
ROW2610,Konkan & Goa,1959,3588.6,0,42.2,3319.9,226.5
ROW2611,Konkan & Goa,1960,3027.8,0,82.1,2847.9,97.8
ROW2612,Konkan & Goa,1961,3921,5.2,184.5,3480,251.3
ROW2613,Konkan & Goa,1962,3485.2,0.2,130.3,3196.9,157.8
ROW2614,Konkan & Goa,1963,3606.8,0.1,8.8,3494.3,103.6
ROW2615,Konkan & Goa,1964,3192.7,0,6.1,3009.3,177.3
ROW2616,Konkan & Goa,1965,3071.6,3.4,5.8,2967.6,94.8
ROW2617,Konkan & Goa,1966,2427.6,0,64.9,2206.4,156.3
ROW2618,Konkan & Goa,1967,2752.4,0,16,2612.1,124.3
ROW2619,Konkan & Goa,1968,2359.3,0.3,7.6,2212.4,139
ROW2620,Konkan & Goa,1969,3127.3,0,3.5,3061.8,62
ROW2621,Konkan & Goa,1970,3596.6,0,76,3434.6,86
ROW2622,Konkan & Goa,1971,2754,0,85.4,2627.3,41.3
ROW2623,Konkan & Goa,1972,1873,0.1,11.3,1826.3,35.3
ROW2624,Konkan & Goa,1973,2836.2,0.4,3.1,2726,106.7
ROW2625,Konkan & Goa,1974,3086.7,0.7,80.7,2766.7,238.6
ROW2626,Konkan & Goa,1975,3515.5,0.1,14.6,3287.9,212.9
ROW2627,Konkan & Goa,1976,3062.9,0,6.5,2965.1,91.3
ROW2628,Konkan & Goa,1977,3103.4,0,12.4,2935,156
ROW2629,Konkan & Goa,1978,2885.5,0,94.9,2671.8,118.8
ROW2630,Konkan & Goa,1979,2509.2,0.7,0.4,2404,104.1
ROW2631,Konkan & Goa,1980,2724.2,0,6.4,2645.8,72
ROW2632,Konkan & Goa,1981,3124.7,0.6,4.3,3036.1,83.7
ROW2633,Konkan & Goa,1982,2698.8,0,14.5,2572.6,111.7
ROW2634,Konkan & Goa,1983,3814.5,0,0.7,3698.5,115.3
ROW2635,Konkan & Goa,1984,2583.8,0.2,1.3,2460.4,121.9
ROW2636,Konkan & Goa,1985,2968.5,0,23.7,2737.5,207.3
ROW2637,Konkan & Goa,1986,2127.6,0,1.1,2056.3,70.2
ROW2638,Konkan & Goa,1987,2635,0,9.6,2429.1,196.3
ROW2639,Konkan & Goa,1988,3293,0,5.6,3220.5,66.9
ROW2640,Konkan & Goa,1989,2771.4,0,5.6,2681.5,84.3
ROW2641,Konkan & Goa,1990,3568,0,194,3163.2,210.8
ROW2642,Konkan & Goa,1991,2954.6,0,21.1,2912.1,21.4
ROW2643,Konkan & Goa,1992,2840.4,0,6.2,2752.4,81.8
ROW2644,Konkan & Goa,1993,3480.8,0,12.1,3227.7,241
ROW2645,Konkan & Goa,1994,3179.8,1.3,24.2,3014.2,140.1
ROW2646,Konkan & Goa,1995,2766.1,3.5,18.6,2543.1,200.9
ROW2647,Konkan & Goa,1996,2920.8,0.1,2,2670.7,248
ROW2648,Konkan & Goa,1997,3027.2,2.6,2.8,2893.3,128.5
ROW2649,Konkan & Goa,1998,3234.6,0,9.7,2900.5,324.4
ROW2650,Konkan & Goa,1999,2912.1,0,67.1,2664.6,180.4
ROW2651,Konkan & Goa,2000,3133.2,1.2,191.2,2841.2,99.6
ROW2652,Konkan & Goa,2001,2395.4,5.6,62.4,2232.7,94.7
ROW2653,Konkan & Goa,2002,2537.3,0,12.3,2446.4,78.6
ROW2654,Konkan & Goa,2003,2842.2,1.1,13.2,2771.6,56.3
ROW2655,Konkan & Goa,2004,2986.1,0,57.3,2885.7,43.1
ROW2656,Konkan & Goa,2005,3615.8,1.4,15.7,3522.1,76.6
ROW2657,Konkan & Goa,2006,3482.2,0,221.7,3035.6,224.9
ROW2658,Konkan & Goa,2007,3468.3,0,36.8,3369.8,61.7
ROW2659,Konkan & Goa,2008,3053,0.1,42.9,2949.4,60.6
ROW2660,Konkan & Goa,2009,2716.6,0,6,2282.2,428.4
ROW2661,Konkan & Goa,2010,3778.1,2.7,9.7,3467.4,298.3
ROW2662,Konkan & Goa,2011,3825.2,0,4.5,3697.3,123.4
ROW2663,Konkan & Goa,2012,3018.4,0,1.7,2839.3,177.4
ROW2664,Konkan & Goa,2013,3523.9,7.2,18.7,3345.1,152.9
ROW2665,Konkan & Goa,2014,2757.7,6.6,23.8,2608.9,118.4
ROW2666,Konkan & Goa,2015,2081.8,2.7,51.7,1908.7,118.7
ROW2667,Konkan & Goa,2016,3663.9,0.1,4.4,3551,108.4
ROW2668,Konkan & Goa,2017,3443.4,0,47,3213.8,182.6
ROW2669,Madhya Maharashtra,1901,769.1,19.4,74.7,601.4,73.6
ROW2670,Madhya Maharashtra,1902,784,7.8,14.9,597.5,163.8
ROW2671,Madhya Maharashtra,1903,837.9,7.6,80.4,665.9,84
ROW2672,Madhya Maharashtra,1904,603.6,5.1,23.4,483.6,91.5
ROW2673,Madhya Maharashtra,1905,537.7,1.2,25.9,449.4,61.2
ROW2674,Madhya Maharashtra,1906,744.3,11.3,9.4,677.9,45.7
ROW2675,Madhya Maharashtra,1907,815.1,4.2,56.6,742.2,12.1
ROW2676,Madhya Maharashtra,1908,722,0.3,16.8,684.6,20.3
ROW2677,Madhya Maharashtra,1909,755.2,1.3,40.6,674.4,38.9
ROW2678,Madhya Maharashtra,1910,915.2,0,14.1,800.9,100.2
ROW2679,Madhya Maharashtra,1911,544.5,2.1,14.4,457.7,70.3
ROW2680,Madhya Maharashtra,1912,764.9,0.4,29.9,580.6,154
ROW2681,Madhya Maharashtra,1913,732.5,0.2,42.4,640.1,49.8
ROW2682,Madhya Maharashtra,1914,1038.9,0.4,19.2,953,66.3
ROW2683,Madhya Maharashtra,1915,907.9,15.2,47.9,729.1,115.7
ROW2684,Madhya Maharashtra,1916,1072.5,0.2,60.5,805.8,206
ROW2685,Madhya Maharashtra,1917,938.2,20.1,28.1,687.1,202.9
ROW2686,Madhya Maharashtra,1918,438.2,5.7,94.1,287.6,50.8
ROW2687,Madhya Maharashtra,1919,878.9,3.5,42.1,757.9,75.4
ROW2688,Madhya Maharashtra,1920,600.3,41.7,17.8,514.5,26.3
ROW2689,Madhya Maharashtra,1921,734.3,1.6,10.4,651.1,71.2
ROW2690,Madhya Maharashtra,1922,805.1,20.9,44.1,556.4,183.7
ROW2691,Madhya Maharashtra,1923,680.9,3.6,51.9,616.7,8.7
ROW2692,Madhya Maharashtra,1924,748.3,2.1,27.1,660.5,58.6
ROW2693,Madhya Maharashtra,1925,661.7,0,43.5,539.6,78.6
ROW2694,Madhya Maharashtra,1926,787.2,34.9,11.5,722.2,18.6
ROW2695,Madhya Maharashtra,1927,925,1,14.8,772.6,136.6
ROW2696,Madhya Maharashtra,1928,831.7,10.4,12,729.6,79.7
ROW2697,Madhya Maharashtra,1929,690.4,7.4,45.5,549.4,88.1
ROW2698,Madhya Maharashtra,1930,929.1,0,33.7,765.3,130.1
ROW2699,Madhya Maharashtra,1931,1132.3,0,17.5,838.4,276.4
ROW2700,Madhya Maharashtra,1932,1045,0.5,58.2,803.1,183.2
ROW2701,Madhya Maharashtra,1933,1152.4,1.9,88.4,922.5,139.6
ROW2702,Madhya Maharashtra,1934,858.4,3.7,17.2,714.3,123.2
ROW2703,Madhya Maharashtra,1935,819,2.5,5.1,680.4,131
ROW2704,Madhya Maharashtra,1936,735.5,7.5,29.2,550.9,147.9
ROW2705,Madhya Maharashtra,1937,914.4,2,54.4,749.6,108.4
ROW2706,Madhya Maharashtra,1938,1126.3,1.6,86.1,887.4,151.2
ROW2707,Madhya Maharashtra,1939,821.7,0.4,11.5,739.9,69.9
ROW2708,Madhya Maharashtra,1940,893.3,3.1,32.8,727.9,129.5
ROW2709,Madhya Maharashtra,1941,774.3,36.2,11.4,681.7,45
ROW2710,Madhya Maharashtra,1942,941.2,2.7,16.9,863.4,58.2
ROW2711,Madhya Maharashtra,1943,993.1,4.1,68.4,714,206.6
ROW2712,Madhya Maharashtra,1944,1086,1.5,31.8,923.8,128.9
ROW2713,Madhya Maharashtra,1945,793.3,4.2,15,730.7,43.4
ROW2714,Madhya Maharashtra,1946,1103.6,2.9,56.3,853.1,191.3
ROW2715,Madhya Maharashtra,1947,905.6,20.1,55,782.6,47.9
ROW2716,Madhya Maharashtra,1948,1016.2,17.6,20.8,774,203.8
ROW2717,Madhya Maharashtra,1949,953.5,0,65.2,800.4,87.9
ROW2718,Madhya Maharashtra,1950,932.5,0.2,30.6,811.4,90.3
ROW2719,Madhya Maharashtra,1951,796.7,0.1,39.3,608.3,149
ROW2720,Madhya Maharashtra,1952,683.4,1.9,27.8,596.2,57.5
ROW2721,Madhya Maharashtra,1953,893.7,1.2,26.6,749.8,116.1
ROW2722,Madhya Maharashtra,1954,985,2.4,37.8,898.5,46.3
ROW2723,Madhya Maharashtra,1955,981.1,3.2,44.8,763.7,169.4
ROW2724,Madhya Maharashtra,1956,1233.8,1.7,103.6,889.3,239.2
ROW2725,Madhya Maharashtra,1957,849.8,0.1,62.6,675.1,112
ROW2726,Madhya Maharashtra,1958,1054.1,1.6,61.9,903.9,86.7
ROW2727,Madhya Maharashtra,1959,1118.9,2.4,56.1,920.7,139.7
ROW2728,Madhya Maharashtra,1960,885.9,3.6,69.4,748.4,64.5
ROW2729,Madhya Maharashtra,1961,1070.6,0.4,114.5,815.2,140.5
ROW2730,Madhya Maharashtra,1962,899,0.3,76.8,698.2,123.7
ROW2731,Madhya Maharashtra,1963,899.9,5.1,49.3,732.3,113.2
ROW2732,Madhya Maharashtra,1964,945.6,0,17.3,844.1,84.2
ROW2733,Madhya Maharashtra,1965,790.6,6,22.8,718.7,43.1
ROW2734,Madhya Maharashtra,1966,837.5,2.4,85,641.8,108.3
ROW2735,Madhya Maharashtra,1967,913.2,0.1,25.8,783.5,103.8
ROW2736,Madhya Maharashtra,1968,824,5.2,23.1,719.7,76
ROW2737,Madhya Maharashtra,1969,984.2,0.2,11.2,929.5,43.3
ROW2738,Madhya Maharashtra,1970,941.2,1,57.6,811.7,70.9
ROW2739,Madhya Maharashtra,1971,773.3,0,47.2,670.1,56
ROW2740,Madhya Maharashtra,1972,519.9,0.2,17.8,472.9,29
ROW2741,Madhya Maharashtra,1973,980.6,3,15.1,853.4,109.1
ROW2742,Madhya Maharashtra,1974,911.8,0.1,78,681.6,152.1
ROW2743,Madhya Maharashtra,1975,1040.7,1.5,16.5,859.6,163.1
ROW2744,Madhya Maharashtra,1976,1025.9,0.1,12.7,927.7,85.4
ROW2745,Madhya Maharashtra,1977,947.1,0.1,48.3,716.5,182.2
ROW2746,Madhya Maharashtra,1978,883.7,11.5,59.9,689.7,122.6
ROW2747,Madhya Maharashtra,1979,1026.7,5.3,13.4,873.1,134.9
ROW2748,Madhya Maharashtra,1980,939.5,0,26.2,852.4,60.9
ROW2749,Madhya Maharashtra,1981,929.8,10.5,18.2,827.1,74
ROW2750,Madhya Maharashtra,1982,752,2.3,40.3,608.4,101
ROW2751,Madhya Maharashtra,1983,918.6,1.5,2.8,865.8,48.5
ROW2752,Madhya Maharashtra,1984,779.8,11.8,8.9,643.6,115.5
ROW2753,Madhya Maharashtra,1985,656,2.8,23.7,516.8,112.7
ROW2754,Madhya Maharashtra,1986,644.3,4.3,11.3,585.8,42.9
ROW2755,Madhya Maharashtra,1987,807.5,5.6,43.1,587.4,171.4
ROW2756,Madhya Maharashtra,1988,976.5,0.1,26.5,915.6,34.3
ROW2757,Madhya Maharashtra,1989,816.5,0,31.4,759.1,26
ROW2758,Madhya Maharashtra,1990,1022.5,2.8,78.4,767.3,174
ROW2759,Madhya Maharashtra,1991,880.7,0.1,31.7,823.1,25.8
ROW2760,Madhya Maharashtra,1992,791.1,0,7.2,718.2,65.7
ROW2761,Madhya Maharashtra,1993,1019.9,0.1,20.2,761.8,237.8
ROW2762,Madhya Maharashtra,1994,1021.6,3.2,46.2,893.4,78.8
ROW2763,Madhya Maharashtra,1995,776.4,20.2,36.1,593.7,126.4
ROW2764,Madhya Maharashtra,1996,975.3,0.1,9.9,788.8,176.5
ROW2765,Madhya Maharashtra,1997,1000.9,3.3,24.2,807.3,166.1
ROW2766,Madhya Maharashtra,1998,1101.1,0.2,21.5,894.8,184.6
ROW2767,Madhya Maharashtra,1999,965.8,6.7,39.3,742.2,177.6
ROW2768,Madhya Maharashtra,2000,701.5,1.5,20.4,618.3,61.3
ROW2769,Madhya Maharashtra,2001,784.9,4.4,13.4,635.4,131.7
ROW2770,Madhya Maharashtra,2002,740.2,4.8,28.4,664.8,42.2
ROW2771,Madhya Maharashtra,2003,772.5,3,22.3,714.1,33.1
ROW2772,Madhya Maharashtra,2004,1029.5,0.2,53.7,925.4,50.2
ROW2773,Madhya Maharashtra,2005,1221.4,4,20.5,1134.2,62.7
ROW2774,Madhya Maharashtra,2006,1395.6,0,49.6,1260.4,85.6
ROW2775,Madhya Maharashtra,2007,1040.4,1.7,7.6,1023.8,7.3
ROW2776,Madhya Maharashtra,2008,916.8,0,19.8,835.8,61.2
ROW2777,Madhya Maharashtra,2009,941.9,1.7,8.9,709.5,221.8
ROW2778,Madhya Maharashtra,2010,1027.6,3,8.6,865.3,150.7
ROW2779,Madhya Maharashtra,2011,852.5,0.3,8.2,781.2,62.8
ROW2780,Madhya Maharashtra,2012,690,0,4.4,588.2,97.4
ROW2781,Madhya Maharashtra,2013,962.5,5.4,12.5,881.5,63.1
ROW2782,Madhya Maharashtra,2014,838,9.3,61.7,682.6,84.4
ROW2783,Madhya Maharashtra,2015,644.5,2.2,75.2,502.5,64.6
ROW2784,Madhya Maharashtra,2016,906.2,0.7,16.2,824.9,64.4
ROW2785,Madhya Maharashtra,2017,994.3,0,19.2,852.2,122.9
ROW2786,Matathwada,1901,908.8,19.1,107.1,701,81.6
ROW2787,Matathwada,1902,744.1,1.3,8.4,531.8,202.6
ROW2788,Matathwada,1903,1032.7,3.4,60,823.8,145.5
ROW2789,Matathwada,1904,690.6,0.9,19.6,593.9,76.2
ROW2790,Matathwada,1905,505.8,3.3,11.4,474.8,16.3
ROW2791,Matathwada,1906,770.7,19.8,0.3,714.5,36.1
ROW2792,Matathwada,1907,557.9,7.6,62.4,479.2,8.7
ROW2793,Matathwada,1908,682.5,0.8,17.5,663.8,0.4
ROW2794,Matathwada,1909,892.8,7.1,34.8,808.8,42.1
ROW2795,Matathwada,1910,1134.2,0,4,1025.2,105
ROW2796,Matathwada,1911,612.4,6.4,3,561,42
ROW2797,Matathwada,1912,488.4,13.7,16,420.7,38
ROW2798,Matathwada,1913,656.7,3.4,53.7,562.7,36.9
ROW2799,Matathwada,1914,989.1,10.4,22.4,884.2,72.1
ROW2800,Matathwada,1915,1001.6,30.6,86.3,749.8,134.9
ROW2801,Matathwada,1916,1177.9,5,48.3,969.3,155.3
ROW2802,Matathwada,1917,1168.2,65.2,34.9,929.4,138.7
